(2, 3, 0)
((0, 0), (31, 31), 0)
(0, 0, 0, 7.2903053801241802e-01)
(0, 0, 1, 2.5722515741113483e-01)
(0, 0, 2, 9.6726419271804670e-02)
(0, 1, 0, 7.2903053801241802e-01)
(0, 1, 1, 2.5722515741113483e-01)
(0, 1, 2, 9.6726419271804670e-02)
(0, 2, 0, 7.2903053801241802e-01)
(0, 2, 1, 2.5722515741113483e-01)
(0, 2, 2, 9.6726419271804670e-02)
(0, 3, 0, 7.2903053801241802e-01)
(0, 3, 1, 2.5722515741113483e-01)
(0, 3, 2, 9.6726419271804670e-02)
(0, 4, 0, 7.2903053801241802e-01)
(0, 4, 1, 2.5722515741113483e-01)
(0, 4, 2, 9.6726419271804670e-02)
(0, 5, 0, 7.2903053801241802e-01)
(0, 5, 1, 2.5722515741113483e-01)
(0, 5, 2, 9.6726419271804670e-02)
(0, 6, 0, 7.2903053801241802e-01)
(0, 6, 1, 2.5722515741113483e-01)
(0, 6, 2, 9.6726419271804670e-02)
(0, 7, 0, 7.2903053801241802e-01)
(0, 7, 1, 2.5722515741113483e-01)
(0, 7, 2, 9.6726419271804670e-02)
(0, 8, 0, 7.2903053801241802e-01)
(0, 8, 1, 2.5722515741113483e-01)
(0, 8, 2, 9.6726419271804670e-02)
(0, 9, 0, 7.2903053801241802e-01)
(0, 9, 1, 2.5722515741113483e-01)
(0, 9, 2, 9.6726419271804670e-02)
(0, 10, 0, 7.2903053801241802e-01)
(0, 10, 1, 2.5722515741113483e-01)
(0, 10, 2, 9.6726419271804670e-02)
(0, 11, 0, 7.2903053801241802e-01)
(0, 11, 1, 2.5722515741113483e-01)
(0, 11, 2, 9.6726419271804670e-02)
(0, 12, 0, 7.2903053801241802e-01)
(0, 12, 1, 2.5722515741113483e-01)
(0, 12, 2, 9.6726419271804670e-02)
(0, 13, 0, 7.2903053801241802e-01)
(0, 13, 1, 2.5722515741113483e-01)
(0, 13, 2, 9.6726419271804670e-02)
(0, 14, 0, 7.2903053801241802e-01)
(0, 14, 1, 2.5722515741113483e-01)
(0, 14, 2, 9.6726419271804670e-02)
(0, 15, 0, 7.2903053801241802e-01)
(0, 15, 1, 2.5722515741113483e-01)
(0, 15, 2, 9.6726419271804670e-02)
(0, 16, 0, 7.2903053801241802e-01)
(0, 16, 1, 2.5722515741113483e-01)
(0, 16, 2, 9.6726419271804670e-02)
(0, 17, 0, 7.2903053801241802e-01)
(0, 17, 1, 2.5722515741113483e-01)
(0, 17, 2, 9.6726419271804670e-02)
(0, 18, 0, 7.2903053801241802e-01)
(0, 18, 1, 2.5722515741113483e-01)
(0, 18, 2, 9.6726419271804670e-02)
(0, 19, 0, 7.2903053801241802e-01)
(0, 19, 1, 2.5722515741113483e-01)
(0, 19, 2, 9.6726419271804670e-02)
(0, 20, 0, 7.2903053801241802e-01)
(0, 20, 1, 2.5722515741113483e-01)
(0, 20, 2, 9.6726419271804670e-02)
(0, 21, 0, 7.2903053801241802e-01)
(0, 21, 1, 2.5722515741113483e-01)
(0, 21, 2, 9.6726419271804670e-02)
(0, 22, 0, 7.2903053801241802e-01)
(0, 22, 1, 2.5722515741113483e-01)
(0, 22, 2, 9.6726419271804670e-02)
(0, 23, 0, 7.2903053801241802e-01)
(0, 23, 1, 2.5722515741113483e-01)
(0, 23, 2, 9.6726419271804670e-02)
(0, 24, 0, 7.2903053801241802e-01)
(0, 24, 1, 2.5722515741113483e-01)
(0, 24, 2, 9.6726419271804670e-02)
(0, 25, 0, 7.2903053801241802e-01)
(0, 25, 1, 2.5722515741113483e-01)
(0, 25, 2, 9.6726419271804670e-02)
(0, 26, 0, 7.2903053801241802e-01)
(0, 26, 1, 2.5722515741113483e-01)
(0, 26, 2, 9.6726419271804670e-02)
(0, 27, 0, 7.2903053801241802e-01)
(0, 27, 1, 2.5722515741113483e-01)
(0, 27, 2, 9.6726419271804670e-02)
(0, 28, 0, 7.2903053801241802e-01)
(0, 28, 1, 2.5722515741113483e-01)
(0, 28, 2, 9.6726419271804670e-02)
(0, 29, 0, 7.2903053801241802e-01)
(0, 29, 1, 2.5722515741113483e-01)
(0, 29, 2, 9.6726419271804670e-02)
(0, 30, 0, 7.2903053801241802e-01)
(0, 30, 1, 2.5722515741113483e-01)
(0, 30, 2, 9.6726419271804670e-02)
(0, 31, 0, 7.2903053801241802e-01)
(0, 31, 1, 2.5722515741113483e-01)
(0, 31, 2, 9.6726419271804670e-02)
(1, 0, 0, 7.2956371134694287e-01)
(1, 0, 1, 2.5742713749973584e-01)
(1, 0, 2, 9.6791503265172427e-02)
(1, 1, 0, 7.2956371134694287e-01)
(1, 1, 1, 2.5742713749973584e-01)
(1, 1, 2, 9.6791503265172427e-02)
(1, 2, 0, 7.2956371134694287e-01)
(1, 2, 1, 2.5742713749973584e-01)
(1, 2, 2, 9.6791503265172427e-02)
(1, 3, 0, 7.2956371134694287e-01)
(1, 3, 1, 2.5742713749973584e-01)
(1, 3, 2, 9.6791503265172427e-02)
(1, 4, 0, 7.2956371134694287e-01)
(1, 4, 1, 2.5742713749973584e-01)
(1, 4, 2, 9.6791503265172427e-02)
(1, 5, 0, 7.2956371134694287e-01)
(1, 5, 1, 2.5742713749973584e-01)
(1, 5, 2, 9.6791503265172427e-02)
(1, 6, 0, 7.2956371134694287e-01)
(1, 6, 1, 2.5742713749973584e-01)
(1, 6, 2, 9.6791503265172427e-02)
(1, 7, 0, 7.2956371134694287e-01)
(1, 7, 1, 2.5742713749973584e-01)
(1, 7, 2, 9.6791503265172427e-02)
(1, 8, 0, 7.2956371134694287e-01)
(1, 8, 1, 2.5742713749973584e-01)
(1, 8, 2, 9.6791503265172427e-02)
(1, 9, 0, 7.2956371134694287e-01)
(1, 9, 1, 2.5742713749973584e-01)
(1, 9, 2, 9.6791503265172427e-02)
(1, 10, 0, 7.2956371134694287e-01)
(1, 10, 1, 2.5742713749973584e-01)
(1, 10, 2, 9.6791503265172427e-02)
(1, 11, 0, 7.2956371134694287e-01)
(1, 11, 1, 2.5742713749973584e-01)
(1, 11, 2, 9.6791503265172427e-02)
(1, 12, 0, 7.2956371134694287e-01)
(1, 12, 1, 2.5742713749973584e-01)
(1, 12, 2, 9.6791503265172427e-02)
(1, 13, 0, 7.2956371134694287e-01)
(1, 13, 1, 2.5742713749973584e-01)
(1, 13, 2, 9.6791503265172427e-02)
(1, 14, 0, 7.2956371134694287e-01)
(1, 14, 1, 2.5742713749973584e-01)
(1, 14, 2, 9.6791503265172427e-02)
(1, 15, 0, 7.2956371134694287e-01)
(1, 15, 1, 2.5742713749973584e-01)
(1, 15, 2, 9.6791503265172427e-02)
(1, 16, 0, 7.2956371134694287e-01)
(1, 16, 1, 2.5742713749973584e-01)
