(2, 3, 0)
((0, 0), (31, 31), 0)
(0, 0, 0, 3.7816867112589070e-01)
(0, 0, 1, 1.1934366218355739e-01)
(0, 0, 2, 4.4015124983790690e-02)
(0, 1, 0, 3.7816867112589070e-01)
(0, 1, 1, 1.1934366218355739e-01)
(0, 1, 2, 4.4015124983790690e-02)
(0, 2, 0, 3.7816867112589070e-01)
(0, 2, 1, 1.1934366218355739e-01)
(0, 2, 2, 4.4015124983790690e-02)
(0, 3, 0, 3.7816867112589070e-01)
(0, 3, 1, 1.1934366218355739e-01)
(0, 3, 2, 4.4015124983790690e-02)
(0, 4, 0, 3.7816867112589070e-01)
(0, 4, 1, 1.1934366218355739e-01)
(0, 4, 2, 4.4015124983790690e-02)
(0, 5, 0, 3.7816867112589070e-01)
(0, 5, 1, 1.1934366218355739e-01)
(0, 5, 2, 4.4015124983790690e-02)
(0, 6, 0, 3.7816867112589070e-01)
(0, 6, 1, 1.1934366218355739e-01)
(0, 6, 2, 4.4015124983790690e-02)
(0, 7, 0, 3.7816867112589070e-01)
(0, 7, 1, 1.1934366218355739e-01)
(0, 7, 2, 4.4015124983790690e-02)
(0, 8, 0, 3.7816867112589070e-01)
(0, 8, 1, 1.1934366218355739e-01)
(0, 8, 2, 4.4015124983790690e-02)
(0, 9, 0, 3.7816867112589070e-01)
(0, 9, 1, 1.1934366218355739e-01)
(0, 9, 2, 4.4015124983790690e-02)
(0, 10, 0, 3.7816867112589070e-01)
(0, 10, 1, 1.1934366218355739e-01)
(0, 10, 2, 4.4015124983790690e-02)
(0, 11, 0, 3.7816867112589070e-01)
(0, 11, 1, 1.1934366218355739e-01)
(0, 11, 2, 4.4015124983790690e-02)
(0, 12, 0, 3.7816867112589070e-01)
(0, 12, 1, 1.1934366218355739e-01)
(0, 12, 2, 4.4015124983790690e-02)
(0, 13, 0, 3.7816867112589070e-01)
(0, 13, 1, 1.1934366218355739e-01)
(0, 13, 2, 4.4015124983790690e-02)
(0, 14, 0, 3.7816867112589070e-01)
(0, 14, 1, 1.1934366218355739e-01)
(0, 14, 2, 4.4015124983790690e-02)
(0, 15, 0, 3.7816867112589070e-01)
(0, 15, 1, 1.1934366218355739e-01)
(0, 15, 2, 4.4015124983790690e-02)
(0, 16, 0, 3.7816867112589070e-01)
(0, 16, 1, 1.1934366218355739e-01)
(0, 16, 2, 4.4015124983790690e-02)
(0, 17, 0, 3.7816867112589070e-01)
(0, 17, 1, 1.1934366218355739e-01)
(0, 17, 2, 4.4015124983790690e-02)
(0, 18, 0, 3.7816867112589070e-01)
(0, 18, 1, 1.1934366218355739e-01)
(0, 18, 2, 4.4015124983790690e-02)
(0, 19, 0, 3.7816867112589070e-01)
(0, 19, 1, 1.1934366218355739e-01)
(0, 19, 2, 4.4015124983790690e-02)
(0, 20, 0, 3.7816867112589070e-01)
(0, 20, 1, 1.1934366218355739e-01)
(0, 20, 2, 4.4015124983790690e-02)
(0, 21, 0, 3.7816867112589070e-01)
(0, 21, 1, 1.1934366218355739e-01)
(0, 21, 2, 4.4015124983790690e-02)
(0, 22, 0, 3.7816867112589070e-01)
(0, 22, 1, 1.1934366218355739e-01)
(0, 22, 2, 4.4015124983790690e-02)
(0, 23, 0, 3.7816867112589070e-01)
(0, 23, 1, 1.1934366218355739e-01)
(0, 23, 2, 4.4015124983790690e-02)
(0, 24, 0, 3.7816867112589070e-01)
(0, 24, 1, 1.1934366218355739e-01)
(0, 24, 2, 4.4015124983790690e-02)
(0, 25, 0, 3.7816867112589070e-01)
(0, 25, 1, 1.1934366218355739e-01)
(0, 25, 2, 4.4015124983790690e-02)
(0, 26, 0, 3.7816867112589070e-01)
